source_session_id,source_csv,activity,label,outer_fold,clip_length_frames,clip_start_row,clip_end_row_exclusive,clip_start_s,clip_end_s,event_start_s,impact_s,event_end_s,pre_event_context_s,requested_post_impact_s,physical_post_impact_s,padding_left_frames,padding_right_frames,valid_frames,annotation_confidence,quality_flags,sampling_rule
standing_20260714_141215_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141215_20hz.csv,standing,1,3,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_141225_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141225_20hz.csv,standing,1,3,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_141234_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141234_20hz.csv,standing,1,1,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_141245_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141245_20hz.csv,standing,1,2,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_141301_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141301_20hz.csv,standing,1,4,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_141311_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141311_20hz.csv,standing,1,2,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_141321_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141321_20hz.csv,standing,1,4,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_141331_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141331_20hz.csv,standing,1,1,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_141341_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141341_20hz.csv,standing,1,1,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_141352_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141352_20hz.csv,standing,1,2,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_141412_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141412_20hz.csv,standing,1,3,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_141427_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141427_20hz.csv,standing,1,1,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_141437_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141437_20hz.csv,standing,1,2,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_141447_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141447_20hz.csv,standing,1,3,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_141457_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141457_20hz.csv,standing,1,2,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_141507_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141507_20hz.csv,standing,1,3,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_141517_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141517_20hz.csv,standing,1,4,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_141528_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141528_20hz.csv,standing,1,1,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_141541_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141541_20hz.csv,standing,1,3,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_141552_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141552_20hz.csv,standing,1,4,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_141607_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141607_20hz.csv,standing,1,1,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_141617_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141617_20hz.csv,standing,1,1,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_141629_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141629_20hz.csv,standing,1,2,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_141641_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141641_20hz.csv,standing,1,3,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_141652_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141652_20hz.csv,standing,1,4,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_141703_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141703_20hz.csv,standing,1,1,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_141714_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141714_20hz.csv,standing,1,1,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_141723_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141723_20hz.csv,standing,1,3,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_141733_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141733_20hz.csv,standing,1,4,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_141742_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141742_20hz.csv,standing,1,2,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_141759_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141759_20hz.csv,standing,1,2,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_141809_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141809_20hz.csv,standing,1,1,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_141819_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141819_20hz.csv,standing,1,3,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_141830_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141830_20hz.csv,standing,1,4,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_141840_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141840_20hz.csv,standing,1,1,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_141935_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141935_20hz.csv,standing,1,3,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_141944_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141944_20hz.csv,standing,1,4,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_141954_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141954_20hz.csv,standing,1,2,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_142003_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_142003_20hz.csv,standing,1,1,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_142012_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_142012_20hz.csv,standing,1,3,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_142022_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_142022_20hz.csv,standing,1,2,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_142031_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_142031_20hz.csv,standing,1,4,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_142041_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_142041_20hz.csv,standing,1,4,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_142053_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_142053_20hz.csv,standing,1,1,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_142104_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_142104_20hz.csv,standing,1,2,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_142117_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_142117_20hz.csv,standing,1,3,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_142132_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_142132_20hz.csv,standing,1,4,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_142142_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_142142_20hz.csv,standing,1,2,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_142153_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_142153_20hz.csv,standing,1,1,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_142204_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_142204_20hz.csv,standing,1,4,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_142214_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_142214_20hz.csv,standing,1,3,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_142226_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_142226_20hz.csv,standing,1,3,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_142236_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_142236_20hz.csv,standing,1,1,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_142247_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_142247_20hz.csv,standing,1,2,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_142258_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_142258_20hz.csv,standing,1,4,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_142312_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_142312_20hz.csv,standing,1,3,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_142322_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_142322_20hz.csv,standing,1,1,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_142342_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_142342_20hz.csv,standing,1,2,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_142351_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_142351_20hz.csv,standing,1,4,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_142400_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_142400_20hz.csv,standing,1,1,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_142408_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_142408_20hz.csv,standing,1,2,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_142417_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_142417_20hz.csv,standing,1,3,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_142458_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_142458_20hz.csv,standing,1,4,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_142507_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_142507_20hz.csv,standing,1,1,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_142517_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_142517_20hz.csv,standing,1,2,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_142547_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_142547_20hz.csv,standing,1,3,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_142556_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_142556_20hz.csv,standing,1,4,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_142605_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_142605_20hz.csv,standing,1,3,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_142627_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_142627_20hz.csv,standing,1,2,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260714_142636_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_142636_20hz.csv,standing,1,3,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260716_132310_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260716_132310_20hz.csv,standing,1,2,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260716_132349_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260716_132349_20hz.csv,standing,1,1,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260716_132406_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260716_132406_20hz.csv,standing,1,4,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260716_132459_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260716_132459_20hz.csv,standing,1,1,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260716_132517_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260716_132517_20hz.csv,standing,1,2,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260716_132530_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260716_132530_20hz.csv,standing,1,4,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260716_132548_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260716_132548_20hz.csv,standing,1,1,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260716_132605_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260716_132605_20hz.csv,standing,1,1,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260716_132622_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260716_132622_20hz.csv,standing,1,2,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260716_132638_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260716_132638_20hz.csv,standing,1,4,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260716_132658_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260716_132658_20hz.csv,standing,1,3,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260716_132713_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260716_132713_20hz.csv,standing,1,4,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260716_132728_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260716_132728_20hz.csv,standing,1,3,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260716_132752_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260716_132752_20hz.csv,standing,1,1,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260716_132808_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260716_132808_20hz.csv,standing,1,2,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260716_132822_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260716_132822_20hz.csv,standing,1,4,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260716_132839_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260716_132839_20hz.csv,standing,1,1,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260716_132855_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260716_132855_20hz.csv,standing,1,3,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260716_132939_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260716_132939_20hz.csv,standing,1,2,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260716_132954_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260716_132954_20hz.csv,standing,1,4,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260716_133007_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260716_133007_20hz.csv,standing,1,4,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260716_133024_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260716_133024_20hz.csv,standing,1,3,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260716_133038_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260716_133038_20hz.csv,standing,1,3,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260716_133059_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260716_133059_20hz.csv,standing,1,1,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260716_133145_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260716_133145_20hz.csv,standing,1,4,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260716_133230_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260716_133230_20hz.csv,standing,1,2,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260716_133244_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260716_133244_20hz.csv,standing,1,2,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260716_133300_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260716_133300_20hz.csv,standing,1,2,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260716_133314_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260716_133314_20hz.csv,standing,1,3,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260716_133336_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260716_133336_20hz.csv,standing,1,4,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260716_133356_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260716_133356_20hz.csv,standing,1,1,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260716_133409_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260716_133409_20hz.csv,standing,1,2,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260716_133528_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260716_133528_20hz.csv,standing,1,3,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260716_133547_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260716_133547_20hz.csv,standing,1,1,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260716_133711_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260716_133711_20hz.csv,standing,1,2,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260717_145758_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_145758_20hz.csv,standing,1,1,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260717_145810_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_145810_20hz.csv,standing,1,3,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260717_145826_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_145826_20hz.csv,standing,1,1,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260717_145842_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_145842_20hz.csv,standing,1,4,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260717_145855_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_145855_20hz.csv,standing,1,2,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260717_145919_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_145919_20hz.csv,standing,1,3,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260717_145931_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_145931_20hz.csv,standing,1,3,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260717_145943_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_145943_20hz.csv,standing,1,4,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260717_145957_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_145957_20hz.csv,standing,1,3,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260717_150019_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150019_20hz.csv,standing,1,4,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260717_150034_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150034_20hz.csv,standing,1,2,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260717_150103_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150103_20hz.csv,standing,1,1,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260717_150114_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150114_20hz.csv,standing,1,3,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260717_150206_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150206_20hz.csv,standing,1,1,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260717_150221_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150221_20hz.csv,standing,1,1,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260717_150241_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150241_20hz.csv,standing,1,2,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260717_150257_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150257_20hz.csv,standing,1,3,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260717_150312_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150312_20hz.csv,standing,1,4,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260717_150330_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150330_20hz.csv,standing,1,4,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260717_150533_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150533_20hz.csv,standing,1,1,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260717_150555_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150555_20hz.csv,standing,1,2,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260717_150613_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150613_20hz.csv,standing,1,3,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260717_150628_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150628_20hz.csv,standing,1,1,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260717_150643_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150643_20hz.csv,standing,1,2,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260717_150656_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150656_20hz.csv,standing,1,3,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260717_150805_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150805_20hz.csv,standing,1,4,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260717_150824_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150824_20hz.csv,standing,1,4,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260717_150842_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150842_20hz.csv,standing,1,4,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260717_150900_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150900_20hz.csv,standing,1,2,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260717_150916_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150916_20hz.csv,standing,1,1,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
standing_20260717_151033_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_151033_20hz.csv,standing,1,2,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_132014_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132014_20hz.csv,walking,0,3,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
